0.000005,-0.000008,0.787252,0.001436,0.000915,-0.011337,0.999934,-0.029930,0.026337,0.090170,0.184663,-0.230054,-0.008958,-0.060953,-0.006493,-0.049313,0.249315,-0.250505,0.001795,-0.000727,-0.005522,-0.006743,-0.006997,1.762447,-0.015875,1.428123,0.031691,0.170962,0.038386,-0.041259,-1.684923,-0.011622,1.404415,-0.017736,0.235654,-0.231523
0.000409,-0.000196,0.787209,0.002752,-0.002138,-0.012950,0.999910,-0.014817,0.025118,0.097182,0.173008,-0.228786,-0.009554,-0.050696,-0.008714,-0.047397,0.246182,-0.254720,0.002565,0.002479,-0.008177,-0.000651,-0.015398,1.768319,-0.012934,1.343379,0.043809,0.259288,0.024607,-0.056460,-1.668818,-0.022309,1.297360,-0.042977,0.351796,-0.245961
0.000393,-0.000344,0.787229,0.003828,-0.004440,-0.013966,0.999885,-0.007894,0.023602,0.100123,0.170179,-0.227772,-0.010091,-0.045138,-0.010312,-0.045183,0.245646,-0.255211,0.002049,0.005088,-0.010134,0.004642,-0.021621,1.767541,-0.004490,1.291410,0.057819,0.312942,0.019668,-0.063859,-1.658754,-0.042361,1.231900,-0.073074,0.421908,-0.245175
0.000397,-0.000493,0.787249,0.004603,-0.006043,-0.014597,0.999865,-0.003818,0.022572,0.102084,0.169243,-0.227281,-0.010543,-0.041449,-0.011364,-0.043524,0.245364,-0.255242,0.001729,0.007035,-0.011567,0.008727,-0.025597,1.764762,0.007182,1.260995,0.073305,0.344252,0.016751,-0.065796,-1.650321,-0.069647,1.193691,-0.104634,0.460852,-0.240023
0.000459,-0.000659,0.787261,0.005167,-0.007133,-0.014998,0.999849,-0.001219,0.021883,0.103252,0.168920,-0.227089,-0.011137,-0.038993,-0.012049,-0.042489,0.245325,-0.255226,0.001045,0.008481,-0.012646,0.011803,-0.027074,1.761810,0.019819,1.243462,0.090322,0.363271,0.013831,-0.062781,-1.642410,-0.100614,1.173238,-0.136859,0.476312,-0.233109
0.000591,-0.000819,0.787262,0.005613,-0.007779,-0.015305,0.999837,0.000545,0.021269,0.103803,0.168497,-0.226982,-0.011097,-0.037588,-0.012554,-0.041455,0.245708,-0.255506,0.001273,0.009471,-0.013425,0.014120,-0.027239,1.758993,0.033817,1.234320,0.107129,0.374634,0.010611,-0.057259,-1.635030,-0.134288,1.164410,-0.168270,0.481446,-0.227114
0.000775,-0.000991,0.787268,0.005958,-0.008224,-0.015525,0.999828,0.001894,0.020885,0.104340,0.168229,-0.226875,-0.010950,-0.036433,-0.012956,-0.041155,0.245847,-0.255669,0.001512,0.010126,-0.014002,0.015844,-0.027006,1.756335,0.049331,1.229721,0.122912,0.381411,0.007559,-0.049719,-1.627810,-0.168264,1.159688,-0.199429,0.482762,-0.220038
0.001004,-0.001168,0.787277,0.006250,-0.008483,-0.015618,0.999823,0.002910,0.020595,0.104636,0.167899,-0.226774,-0.011858,-0.035424,-0.013171,-0.040829,0.245664,-0.255746,0.000973,0.010522,-0.014354,0.017221,-0.025752,1.753621,0.065288,1.227258,0.138421,0.385175,0.005658,-0.041518,-1.621068,-0.202821,1.156589,-0.229950,0.483323,-0.212869
0.001264,-0.001328,0.787273,0.006401,-0.008636,-0.015602,0.999821,0.003843,0.020529,0.104789,0.167446,-0.227087,-0.012549,-0.034409,-0.013262,-0.041079,0.245118,-0.255936,0.000296,0.010897,-0.014585,0.018290,-0.023543,1.751099,0.081275,1.225351,0.153907,0.387502,0.003613,-0.032976,-1.614147,-0.238069,1.153272,-0.260002,0.483625,-0.207339
0.001542,-0.001501,0.787282,0.006538,-0.008629,-0.015537,0.999821,0.004270,0.020519,0.104654,0.167279,-0.227253,-0.012787,-0.033951,-0.013258,-0.041100,0.245054,-0.255763,-0.000160,0.011120,-0.014681,0.019148,-0.020873,1.748109,0.097820,1.223691,0.168724,0.388785,0.001054,-0.024058,-1.606848,-0.273031,1.148623,-0.289951,0.483716,-0.202388
0.001841,-0.001657,0.787284,0.006615,-0.008659,-0.015548,0.999820,0.004895,0.020579,0.104550,0.166963,-0.227324,-0.013252,-0.033298,-0.013204,-0.041312,0.244866,-0.256029,-0.000252,0.011165,-0.014747,0.019727,-0.017181,1.745530,0.114249,1.222598,0.183537,0.389508,-0.001948,-0.015466,-1.599159,-0.307806,1.144203,-0.319415,0.484150,-0.196175
0.002179,-0.001808,0.787295,0.006691,-0.008498,-0.015495,0.999821,0.005072,0.020619,0.104542,0.166892,-0.227322,-0.012654,-0.032832,-0.013259,-0.041952,0.244365,-0.256088,0.000143,0.011197,-0.014782,0.020177,-0.012859,1.743060,0.130850,1.221794,0.198399,0.389986,-0.003775,-0.007286,-1.591460,-0.342532,1.138936,-0.348538,0.484312,-0.189425
0.002523,-0.001944,0.787299,0.006814,-0.008470,-0.015412,0.999822,0.005732,0.020575,0.104530,0.166444,-0.227418,-0.013658,-0.032254,-0.013285,-0.041653,0.244189,-0.256237,-0.000505,0.011043,-0.014668,0.020431,-0.008339,1.740288,0.148303,1.220186,0.212813,0.389732,-0.005970,0.000905,-1.584099,-0.376346,1.131819,-0.378298,0.484349,-0.182858
0.002887,-0.002049,0.787289,0.006788,-0.008403,-0.015282,0.999825,0.006383,0.020679,0.104317,0.165925,-0.227690,-0.014286,-0.031795,-0.013102,-0.041773,0.244217,-0.256680,-0.000862,0.010891,-0.014619,0.020598,-0.004090,1.737772,0.167450,1.217124,0.226967,0.389143,-0.006154,0.008911,-1.576403,-0.409930,1.123356,-0.408073,0.484339,-0.176368
0.003271,-0.002191,0.787282,0.006886,-0.008251,-0.015073,0.999829,0.006674,0.020682,0.104160,0.165817,-0.228152,-0.014991,-0.031415,-0.013111,-0.042079,0.244098,-0.256927,-0.001487,0.010770,-0.014473,0.020726,-0.000096,1.734699,0.187968,1.214298,0.240880,0.389299,-0.003895,0.016972,-1.568964,-0.443017,1.115706,-0.437878,0.484257,-0.169532
0.003675,-0.002328,0.787281,0.006927,-0.008098,-0.014995,0.999831,0.007170,0.020796,0.103883,0.165436,-0.228492,-0.015079,-0.030742,-0.013014,-0.042437,0.243410,-0.257035,-0.001703,0.010703,-0.014334,0.020757,0.004989,1.731461,0.207934,1.212089,0.255295,0.389983,-0.004553,0.024909,-1.561255,-0.475168,1.107796,-0.467788,0.484272,-0.162329
0.004105,-0.002402,0.787287,0.006916,-0.007786,-0.014888,0.999835,0.007360,0.020752,0.103689,0.165005,-0.228547,-0.014030,-0.030245,-0.013105,-0.043046,0.242537,-0.257235,-0.001020,0.010678,-0.014141,0.020781,0.009621,1.728375,0.227322,1.210900,0.272288,0.389723,-0.009057,0.033434,-1.552602,-0.510886,1.099152,-0.498444,0.484466,-0.155917
0.004540,-0.002469,0.787277,0.006938,-0.007523,-0.014860,0.999837,0.007642,0.020685,0.103555,0.164687,-0.228903,-0.014013,-0.029856,-0.013230,-0.043392,0.242057,-0.257748,-0.000640,0.010664,-0.013918,0.020729,0.013534,1.725209,0.247579,1.209615,0.288466,0.390098,-0.012334,0.041331,-1.543905,-0.545334,1.089908,-0.528720,0.484496,-0.148808
0.004995,-0.002549,0.787272,0.007003,-0.007236,-0.014837,0.999839,0.008037,0.020653,0.103399,0.164162,-0.229204,-0.014822,-0.029777,-0.013287,-0.043224,0.242109,-0.258023,-0.001131,0.010629,-0.013666,0.020680,0.018613,1.722060,0.266865,1.207901,0.305323,0.390222,-0.014440,0.048694,-1.535188,-0.577473,1.079892,-0.558431,0.484445,-0.140666
0.005480,-0.002629,0.787256,0.006957,-0.006995,-0.014700,0.999843,0.008496,0.020799,0.103074,0.163715,-0.229697,-0.015300,-0.029398,-0.013088,-0.043467,0.241988,-0.258508,-0.001438,0.010598,-0.013526,0.020603,0.023866,1.718885,0.286170,1.205646,0.321736,0.389884,-0.016522,0.055259,-1.526074,-0.607825,1.069295,-0.587220,0.484380,-0.132772
0.005979,-0.002730,0.787238,0.006998,-0.006735,-0.014573,0.999847,0.008825,0.020835,0.102913,0.163484,-0.230193,-0.015116,-0.029031,-0.013017,-0.043739,0.241820,-0.259097,-0.001146,0.010583,-0.013343,0.020535,0.028318,1.715049,0.306663,1.203373,0.336586,0.390366,-0.018959,0.060686,-1.516713,-0.636772,1.058608,-0.614217,0.484265,-0.124926
0.006494,-0.002801,0.787231,0.007020,-0.006409,-0.014374,0.999852,0.008972,0.020756,0.102664,0.163240,-0.230509,-0.014601,-0.028795,-0.013092,-0.044377,0.241724,-0.259486,-0.000904,0.010495,-0.013140,0.020454,0.033885,1.711143,0.326003,1.201289,0.351854,0.390616,-0.022263,0.065306,-1.507597,-0.663511,1.049173,-0.640448,0.484263,-0.117721
0.007049,-0.002885,0.787216,0.007051,-0.006152,-0.014315,0.999854,0.009322,0.020811,0.102646,0.163237,-0.231041,-0.014791,-0.028400,-0.013001,-0.044416,0.241611,-0.259971,-0.000867,0.010377,-0.012916,0.020224,0.040077,1.707627,0.344565,1.199527,0.367224,0.390644,-0.026250,0.068481,-1.498293,-0.687710,1.039136,-0.664508,0.484115,-0.110260
0.007636,-0.002924,0.787185,0.006995,-0.005926,-0.014192,0.999857,0.009863,0.020918,0.102534,0.162992,-0.231916,-0.014932,-0.027784,-0.012900,-0.044708,0.241369,-0.260659,-0.001403,0.010325,-0.012729,0.019948,0.044778,1.703751,0.364786,1.196450,0.380834,0.390416,-0.029158,0.070425,-1.489265,-0.709160,1.029244,-0.686421,0.483891,-0.103246
0.008252,-0.002966,0.787152,0.007017,-0.005646,-0.014233,0.999858,0.010334,0.020914,0.102632,0.162837,-0.232689,-0.015031,-0.027369,-0.012902,-0.044746,0.241285,-0.261441,-0.001787,0.010236,-0.012495,0.019611,0.051252,1.698064,0.386384,1.190772,0.392994,0.391442,-0.029773,0.069321,-1.483587,-0.724075,1.022514,-0.706321,0.483621,-0.095858
0.008899,-0.003019,0.787118,0.007054,-0.005413,-0.014195,0.999860,0.011099,0.020908,0.102658,0.162356,-0.233351,-0.015526,-0.026736,-0.012867,-0.044666,0.241147,-0.262338,-0.001747,0.010158,-0.012236,0.019144,0.059355,1.693145,0.406552,1.185576,0.406432,0.392226,-0.033011,0.067162,-1.477130,-0.737149,1.015845,-0.723939,0.483387,-0.089364
0.009584,-0.003044,0.787087,0.007073,-0.005140,-0.014331,0.999859,0.011825,0.020915,0.102956,0.161968,-0.234038,-0.015183,-0.026299,-0.012849,-0.044460,0.241268,-0.263149,-0.001444,0.010003,-0.012011,0.018592,0.067619,1.688857,0.426435,1.181038,0.420209,0.393209,-0.035392,0.064232,-1.471126,-0.748042,1.009535,-0.740368,0.483167,-0.083226
0.010308,-0.003067,0.787050,0.007133,-0.004884,-0.014485,0.999858,0.012667,0.020837,0.103314,0.161543,-0.234601,-0.015737,-0.025732,-0.012976,-0.044564,0.241386,-0.264377,-0.001150,0.009772,-0.011826,0.017988,0.075566,1.684720,0.446502,1.177613,0.433556,0.394757,-0.038514,0.059319,-1.465603,-0.758552,1.004132,-0.754843,0.483137,-0.078233
0.011063,-0.003081,0.787024,0.007134,-0.004556,-0.014657,0.999857,0.013349,0.020837,0.103632,0.161290,-0.235472,-0.015961,-0.025447,-0.012832,-0.044195,0.241669,-0.264983,-0.001924,0.009558,-0.011656,0.017400,0.083253,1.680918,0.466689,1.174662,0.446700,0.396088,-0.041556,0.054528,-1.460532,-0.766800,0.999125,-0.768749,0.483187,-0.074397
