-0.000467,-0.000285,0.797697,0.007522,-0.012592,0.008929,0.999853,0.045077,0.058667,0.265424,0.165140,-0.108696,-0.034106,0.055459,-0.074893,-0.282069,0.203552,-0.194860,0.001573,0.005403,-0.003849,-0.014042,-0.195803,1.438747,-0.267205,1.127100,0.441019,0.254134,0.115904,-0.097086,-1.491624,0.035671,1.250665,-0.111455,0.093669,-0.236163
-0.000983,-0.000974,0.797794,0.009562,-0.019259,0.008590,0.999732,0.070133,0.056083,0.276847,0.141112,-0.098009,-0.037135,0.078237,-0.079548,-0.292248,0.188238,-0.192563,0.003441,0.006617,-0.007503,-0.001721,-0.315925,1.348995,-0.290061,1.036717,0.583687,0.414948,0.053161,-0.138798,-1.432818,0.023048,1.145815,-0.179170,0.220409,-0.260873
-0.001653,-0.001729,0.797834,0.011141,-0.024328,0.008475,0.999606,0.082154,0.053946,0.278490,0.135943,-0.093934,-0.037982,0.089490,-0.081775,-0.293150,0.185755,-0.191485,0.002749,0.007481,-0.010347,0.008932,-0.369494,1.303502,-0.277551,1.000446,0.676161,0.474191,0.005560,-0.159760,-1.400540,-0.005868,1.079607,-0.238617,0.297978,-0.255857
-0.002295,-0.002505,0.797831,0.012296,-0.028017,0.008456,0.999496,0.089123,0.052787,0.278677,0.135240,-0.092200,-0.038555,0.096292,-0.083004,-0.293168,0.185896,-0.191297,0.001597,0.008063,-0.012480,0.017060,-0.390445,1.280509,-0.244984,0.989873,0.742964,0.483236,-0.023430,-0.165147,-1.379881,-0.044219,1.036601,-0.291172,0.341644,-0.242494
-0.002879,-0.003285,0.797818,0.013148,-0.030653,0.008507,0.999407,0.093491,0.052292,0.278545,0.135499,-0.091065,-0.039131,0.100710,-0.083620,-0.293270,0.186476,-0.191344,0.000375,0.008435,-0.014055,0.023084,-0.396466,1.264500,-0.206505,0.983528,0.797103,0.483591,-0.042000,-0.161749,-1.363386,-0.086619,1.006595,-0.338737,0.365970,-0.228597
-0.003411,-0.004053,0.797803,0.013805,-0.032538,0.008608,0.999338,0.096247,0.052185,0.278272,0.135979,-0.090117,-0.039730,0.103542,-0.083887,-0.293489,0.187240,-0.191540,-0.000835,0.008663,-0.015195,0.027475,-0.395121,1.251037,-0.167723,0.975561,0.843435,0.482758,-0.055956,-0.154202,-1.348529,-0.129529,0.984027,-0.382675,0.379545,-0.215142
-0.003890,-0.004794,0.797786,0.014376,-0.033857,0.008745,0.999285,0.097911,0.052196,0.277928,0.136439,-0.089240,-0.040328,0.105121,-0.084086,-0.293774,0.188346,-0.191982,-0.001975,0.008816,-0.015979,0.030642,-0.390257,1.239203,-0.130075,0.966388,0.884199,0.481556,-0.067643,-0.145263,-1.334664,-0.171018,0.965991,-0.423577,0.386910,-0.201575
-0.004321,-0.005495,0.797767,0.014864,-0.034782,0.008942,0.999244,0.098882,0.052259,0.277473,0.136754,-0.088371,-0.040911,0.105884,-0.084246,-0.294164,0.189653,-0.192600,-0.003015,0.008942,-0.016566,0.032899,-0.384038,1.228400,-0.094126,0.956838,0.920740,0.480123,-0.077490,-0.136512,-1.321688,-0.210427,0.950955,-0.461409,0.390344,-0.188026
-0.004708,-0.006158,0.797747,0.015300,-0.035467,0.009221,0.999211,0.099410,0.052328,0.276858,0.137021,-0.087545,-0.041490,0.106232,-0.084398,-0.294707,0.190998,-0.193319,-0.003959,0.009049,-0.017062,0.034511,-0.377611,1.218257,-0.060300,0.947600,0.953710,0.478283,-0.086066,-0.128481,-1.309711,-0.247246,0.938186,-0.496512,0.391451,-0.175533
-0.005053,-0.006788,0.797723,0.015702,-0.036055,0.009645,0.999180,0.099676,0.052390,0.275972,0.137432,-0.086844,-0.042053,0.106600,-0.084548,-0.295512,0.192168,-0.194066,-0.004802,0.009122,-0.017505,0.035686,-0.371674,1.208835,-0.029300,0.939131,0.984074,0.475881,-0.094079,-0.121274,-1.298752,-0.281407,0.927139,-0.529198,0.391430,-0.165282
-0.005360,-0.007394,0.797697,0.016081,-0.036606,0.010141,0.999149,0.099806,0.052474,0.274920,0.138048,-0.086314,-0.042633,0.107143,-0.084650,-0.296476,0.193000,-0.194736,-0.005590,0.009110,-0.017869,0.036595,-0.366162,1.200274,-0.001718,0.931804,1.012794,0.472503,-0.102097,-0.114968,-1.288435,-0.312652,0.917321,-0.559545,0.390444,-0.156858
-0.005642,-0.007970,0.797669,0.016432,-0.037116,0.010680,0.999119,0.099834,0.052566,0.273774,0.138763,-0.085895,-0.043207,0.107683,-0.084738,-0.297525,0.193737,-0.195375,-0.006326,0.009028,-0.018145,0.037335,-0.361467,1.192344,0.023206,0.925569,1.039738,0.468174,-0.109611,-0.109592,-1.278722,-0.340358,0.908712,-0.587658,0.388605,-0.148841
-0.005909,-0.008513,0.797643,0.016775,-0.037531,0.011242,0.999091,0.099675,0.052603,0.272575,0.139484,-0.085500,-0.043743,0.107984,-0.084895,-0.298607,0.194592,-0.196041,-0.007005,0.008888,-0.018339,0.037936,-0.357901,1.184756,0.046456,0.920397,1.064419,0.463503,-0.116159,-0.105593,-1.269728,-0.364916,0.901438,-0.613261,0.386066,-0.140871
-0.006161,-0.009028,0.797618,0.017104,-0.037840,0.011827,0.999067,0.099351,0.052594,0.271329,0.140125,-0.085087,-0.044256,0.108054,-0.085093,-0.299727,0.195515,-0.196711,-0.007636,0.008719,-0.018469,0.038425,-0.355256,1.177529,0.068265,0.916134,1.086871,0.458986,-0.121873,-0.103069,-1.261485,-0.386573,0.895426,-0.636330,0.383408,-0.133078
